measure,county,report_date,cases,deaths,cases_cum,death_cum,moving_avg_cases,moving_avg_deaths,antigen_cases,probable_deaths,antigen_cases_cum,probable_deaths_cum,total_cases,total_cases_cum,moving_avg_antigen_cases,moving_avg_probable_deaths,moving_avg_total_cases
state_total,Georgia,2021-04-14,1119,41,863086,17047,976.142857142857,35.2857142857142,660,12,212107,2505,1779,1075193,521.428571428571,7.14285714285714,1497.57142857142
state_total,Georgia,2021-04-15,997,60,864083,17107,956.571428571428,35.7142857142857,661,4,212768,2509,1658,1076851,557.857142857143,6.28571428571428,1514.42857142857
state_total,Georgia,2021-04-16,1190,48,865273,17155,972.571428571428,35.7142857142857,512,8,213280,2517,1702,1078553,564.285714285714,6.57142857142857,1536.85714285714
state_total,Georgia,2021-04-17,1210,34,866483,17189,995.428571428571,33.2857142857142,531,5,213811,2522,1741,1080294,560.428571428571,5.57142857142857,1555.85714285714
state_total,Georgia,2021-04-18,711,0,867194,17189,992,33.2857142857142,302,1,214113,2523,1013,1081307,544.714285714285,5.71428571428571,1536.71428571428
state_total,Georgia,2021-04-19,721,26,867915,17215,1011.14285714285,32,200,0,214313,2523,921,1082228,519.714285714285,5.71428571428571,1530.85714285714
state_total,Georgia,2021-04-20,980,13,868895,17228,989.714285714285,31.7142857142857,403,5,214716,2528,1383,1083611,467,5,1456.71428571428
state_total,Georgia,2021-04-21,974,22,869869,17250,969,29,424,9,215140,2537,1398,1085009,433.285714285714,4.57142857142857,1402.28571428571
state_total,Georgia,2021-04-22,990,33,870859,17283,968,25.1428571428571,747,12,215887,2549,1737,1086746,445.571428571428,5.71428571428571,1413.57142857142
state_total,Georgia,2021-04-23,1319,34,872178,17317,986.428571428571,23.1428571428571,590,10,216477,2559,1909,1088655,456.714285714285,6,1443.14285714285
state_total,Georgia,2021-04-24,1120,46,873298,17363,973.571428571428,24.8571428571428,437,11,216914,2570,1557,1090212,443.285714285714,6.85714285714285,1416.85714285714
state_total,Georgia,2021-04-25,751,6,874049,17369,979.285714285714,25.7142857142857,207,1,217121,2571,958,1091170,429.714285714285,6.85714285714285,1409
state_total,Georgia,2021-04-26,655,33,874704,17402,969.857142857143,26.7142857142857,186,0,217307,2571,841,1092011,427.714285714285,6.85714285714285,1397.57142857142
state_total,Georgia,2021-04-27,833,5,875537,17407,948.857142857143,25.5714285714285,528,15,217835,2586,1361,1093372,445.571428571428,8.28571428571428,1394.42857142857
state_total,Georgia,2021-04-28,915,62,876452,17469,940.428571428571,31.2857142857142,542,11,218377,2597,1457,1094829,462.428571428571,8.57142857142857,1402.85714285714
state_total,Georgia,2021-04-29,1061,51,877513,17520,950.571428571428,33.8571428571428,459,11,218836,2608,1520,1096349,421.285714285714,8.42857142857143,1371.85714285714
state_total,Georgia,2021-04-30,1069,22,878582,17542,914.857142857143,32.1428571428571,425,7,219261,2615,1494,1097843,397.714285714285,8,1312.57142857142
state_total,Georgia,2021-05-01,1015,19,879597,17561,899.857142857143,28.2857142857142,353,3,219614,2618,1368,1099211,385.714285714285,6.85714285714285,1285.57142857142
state_total,Georgia,2021-05-02,669,0,880266,17561,888.142857142857,27.4285714285714,681,0,220295,2618,1350,1100561,453.428571428571,6.71428571428571,1341.57142857142
state_total,Georgia,2021-05-03,579,15,880845,17576,877.285714285714,24.8571428571428,305,0,220600,2618,884,1101445,470.428571428571,6.71428571428571,1347.71428571428
state_total,Georgia,2021-05-04,740,13,881585,17589,864,26,486,6,221086,2624,1226,1102671,464.428571428571,5.42857142857142,1328.42857142857
state_total,Georgia,2021-05-05,733,22,882318,17611,838,20.2857142857142,394,11,221480,2635,1127,1103798,443.285714285714,5.42857142857142,1281.28571428571
state_total,Georgia,2021-05-06,913,21,883231,17632,816.857142857143,16,384,3,221864,2638,1297,1105095,432.571428571428,4.28571428571428,1249.42857142857
state_total,Georgia,2021-05-07,917,33,884148,17665,795.142857142857,17.5714285714285,411,13,222275,2651,1328,1106423,430.571428571428,5.14285714285714,1225.71428571428
state_total,Georgia,2021-05-08,754,27,884902,17692,757.857142857143,18.7142857142857,336,4,222611,2655,1090,1107513,428.142857142857,5.28571428571428,1186
state_total,Georgia,2021-05-09,508,0,885410,17692,734.857142857143,18.7142857142857,150,0,222761,2655,658,1108171,352.285714285714,5.28571428571428,1087.14285714285
state_total,Georgia,2021-05-10,368,0,885778,17692,704.714285714285,16.5714285714285,131,0,222892,2655,499,1108670,327.428571428571,5.28571428571428,1032.14285714285
state_total,Georgia,2021-05-11,751,21,886529,17713,706.285714285714,17.7142857142857,259,3,223151,2658,1010,1109680,295,4.85714285714285,1001.28571428571
state_total,Georgia,2021-05-12,584,28,887113,17741,685,18.5714285714285,388,15,223539,2673,972,1110652,294.142857142857,5.42857142857142,979.142857142857
state_total,Georgia,2021-05-13,856,17,887969,17758,676.857142857143,18,344,4,223883,2677,1200,1111852,288.428571428571,5.57142857142857,965.285714285714
state_total,Georgia,2021-05-14,663,20,888632,17778,640.571428571428,16.1428571428571,323,11,224206,2688,986,1112838,275.857142857142,5.28571428571428,916.428571428571
state_total,Georgia,2021-05-15,506,18,889138,17796,605.142857142857,14.8571428571428,290,5,224496,2693,796,1113634,269.285714285714,5.42857142857142,874.428571428571
state_total,Georgia,2021-05-16,380,1,889518,17797,586.857142857143,15,173,0,224669,2693,553,1114187,272.571428571428,5.42857142857142,859.428571428571
state_total,Georgia,2021-05-17,339,0,889857,17797,582.714285714285,15,136,0,224805,2693,475,1114662,273.285714285714,5.42857142857142,856
state_total,Georgia,2021-05-18,520,20,890377,17817,549.714285714285,14.8571428571428,297,5,225102,2698,817,1115479,278.714285714285,5.71428571428571,828.428571428571
state_total,Georgia,2021-05-19,470,24,890847,17841,533.428571428571,14.2857142857142,307,14,225409,2712,777,1116256,267.142857142857,5.57142857142857,800.571428571428
state_total,Georgia,2021-05-20,681,21,891528,17862,508.428571428571,14.8571428571428,212,3,225621,2715,893,1117149,248.285714285714,5.42857142857142,756.714285714285
state_total,Georgia,2021-05-21,578,38,892106,17900,496.285714285714,17.4285714285714,198,10,225819,2725,776,1117925,230.428571428571,5.28571428571428,726.714285714285
state_total,Georgia,2021-05-22,461,23,892567,17923,489.857142857142,18.1428571428571,213,1,226032,2726,674,1118599,219.428571428571,4.71428571428571,709.285714285714
state_total,Georgia,2021-05-23,321,0,892888,17923,481.428571428571,18,94,0,226126,2726,415,1119014,208.142857142857,4.71428571428571,689.571428571428
state_total,Georgia,2021-05-24,215,0,893103,17923,463.714285714285,18,101,0,226227,2726,316,1119330,203.142857142857,4.71428571428571,666.857142857143
state_total,Georgia,2021-05-25,466,32,893569,17955,456,19.7142857142857,236,6,226463,2732,702,1120032,194.428571428571,4.85714285714285,650.428571428571
state_total,Georgia,2021-05-26,429,24,893998,17979,450.142857142857,19.7142857142857,187,13,226650,2745,616,1120648,177.285714285714,4.71428571428571,627.428571428571
state_total,Georgia,2021-05-27,476,35,894474,18014,420.857142857142,21.7142857142857,267,3,226917,2748,743,1121391,185.142857142857,4.71428571428571,606
state_total,Georgia,2021-05-28,400,31,894874,18045,395.428571428571,20.7142857142857,210,15,227127,2763,610,1122001,186.857142857142,5.42857142857142,582.285714285714
state_total,Georgia,2021-05-29,471,16,895345,18061,396.857142857142,19.7142857142857,210,2,227337,2765,681,1122682,186.428571428571,5.57142857142857,583.285714285714
state_total,Georgia,2021-05-30,215,1,895560,18062,381.714285714285,19.8571428571428,77,0,227414,2765,292,1122974,184,5.57142857142857,565.714285714285
state_total,Georgia,2021-05-31,188,0,895748,18062,377.857142857142,19.8571428571428,67,0,227481,2765,255,1123229,179.142857142857,5.57142857142857,557
state_total,Georgia,2021-06-01,187,1,895935,18063,338,15.4285714285714,85,0,227566,2765,272,1123501,157.571428571428,4.71428571428571,495.571428571428
state_total,Georgia,2021-06-02,392,16,896327,18079,332.714285714285,14.2857142857142,153,14,227719,2779,545,1124046,152.714285714285,4.85714285714285,485.428571428571
state_total,Georgia,2021-06-03,328,20,896655,18099,311.571428571428,12.1428571428571,186,14,227905,2793,514,1124560,141.142857142857,6.42857142857143,452.714285714285
state_total,Georgia,2021-06-04,402,42,897057,18141,311.857142857142,13.7142857142857,192,1,228097,2794,594,1125154,138.571428571428,4.42857142857142,450.428571428571
state_total,Georgia,2021-06-05,273,45,897330,18186,283.571428571428,17.8571428571428,144,1,228241,2795,417,1125571,129.142857142857,4.28571428571428,412.714285714285
state_total,Georgia,2021-06-06,216,1,897546,18187,283.714285714285,17.8571428571428,105,0,228346,2795,321,1125892,133.142857142857,4.28571428571428,416.857142857142
state_total,Georgia,2021-06-07,210,1,897756,18188,286.857142857142,18,88,0,228434,2795,298,1126190,136.142857142857,4.28571428571428,423
state_total,Georgia,2021-06-08,277,24,898033,18212,299.714285714285,21.2857142857142,160,14,228594,2809,437,1126627,146.857142857142,6.28571428571428,446.571428571428
state_total,Georgia,2021-06-09,311,13,898344,18225,288.142857142857,20.8571428571428,169,14,228763,2823,480,1127107,149.142857142857,6.28571428571428,437.285714285714
state_total,Georgia,2021-06-10,371,35,898715,18260,294.285714285714,23,157,11,228920,2834,528,1127635,145,5.85714285714285,439.285714285714
